YearStart,LocationAbbr,LocationDesc,Stratification1,StratificationCategoryId1
2011,MS,Mississippi,18 - 24,AGEYR
2012,MS,Mississippi,18 - 24,AGEYR
2013,MS,Mississippi,18 - 24,AGEYR
2013,MS,Mississippi,55 - 64,AGEYR
2014,MS,Mississippi,55 - 64,AGEYR
2013,MS,Mississippi,45 - 54,AGEYR
2015,MS,Mississippi,65 or older,AGEYR
2017,MS,Mississippi,45 - 54,AGEYR
2013,MS,Mississippi,65 or older,AGEYR
2017,MS,Mississippi,35 - 44,AGEYR
2017,MS,Mississippi,65 or older,AGEYR
2017,MS,Mississippi,25 - 34,AGEYR
2014,MS,Mississippi,65 or older,AGEYR
2014,MS,Mississippi,18 - 24,AGEYR
2011,MS,Mississippi,25 - 34,AGEYR
2019,MS,Mississippi,45 - 54,AGEYR
2012,MS,Mississippi,55 - 64,AGEYR
2019,MS,Mississippi,25 - 34,AGEYR
2019,MS,Mississippi,35 - 44,AGEYR
2019,MS,Mississippi,55 - 64,AGEYR
2012,MS,Mississippi,45 - 54,AGEYR
2015,MS,Mississippi,18 - 24,AGEYR
2019,MS,Mississippi,18 - 24,AGEYR
2019,MS,Mississippi,65 or older,AGEYR
2015,MS,Mississippi,45 - 54,AGEYR
2015,MS,Mississippi,25 - 34,AGEYR
2012,MS,Mississippi,35 - 44,AGEYR
2014,MS,Mississippi,45 - 54,AGEYR
2011,MS,Mississippi,65 or older,AGEYR
2014,MS,Mississippi,35 - 44,AGEYR
2013,MS,Mississippi,25 - 34,AGEYR
2011,MS,Mississippi,45 - 54,AGEYR
2012,MS,Mississippi,25 - 34,AGEYR
2015,MS,Mississippi,55 - 64,AGEYR
2012,MS,Mississippi,65 or older,AGEYR
2013,MS,Mississippi,35 - 44,AGEYR
2015,MS,Mississippi,35 - 44,AGEYR
2011,MS,Mississippi,55 - 64,AGEYR
2014,MS,Mississippi,25 - 34,AGEYR
2016,MS,Mississippi,35 - 44,AGEYR
2016,MS,Mississippi,65 or older,AGEYR
2016,MS,Mississippi,25 - 34,AGEYR
2016,MS,Mississippi,18 - 24,AGEYR
2016,MS,Mississippi,55 - 64,AGEYR
2016,MS,Mississippi,45 - 54,AGEYR
2021,MS,Mississippi,25 - 34,AGEYR
2021,MS,Mississippi,35 - 44,AGEYR
2021,MS,Mississippi,65 or older,AGEYR
2021,MS,Mississippi,45 - 54,AGEYR
2021,MS,Mississippi,55 - 64,AGEYR
2021,MS,Mississippi,18 - 24,AGEYR
2022,MS,Mississippi,45 - 54,AGEYR
2022,MS,Mississippi,35 - 44,AGEYR
2022,MS,Mississippi,65 or older,AGEYR
2022,MS,Mississippi,18 - 24,AGEYR
2022,MS,Mississippi,25 - 34,AGEYR
2022,MS,Mississippi,55 - 64,AGEYR
2018,MO,Missouri,18 - 24,AGEYR
2018,MO,Missouri,45 - 54,AGEYR
2018,MO,Missouri,25 - 34,AGEYR
2018,MO,Missouri,55 - 64,AGEYR
2018,MO,Missouri,35 - 44,AGEYR
2018,MO,Missouri,65 or older,AGEYR
2020,MO,Missouri,18 - 24,AGEYR
2020,MO,Missouri,45 - 54,AGEYR
2020,MO,Missouri,25 - 34,AGEYR
2020,MO,Missouri,55 - 64,AGEYR
2020,MO,Missouri,35 - 44,AGEYR
2020,MO,Missouri,65 or older,AGEYR
2017,MO,Missouri,45 - 54,AGEYR
2017,MO,Missouri,25 - 34,AGEYR
2017,MO,Missouri,65 or older,AGEYR
2017,MO,Missouri,55 - 64,AGEYR
2012,MO,Missouri,35 - 44,AGEYR
2012,MO,Missouri,45 - 54,AGEYR
2015,MO,Missouri,45 - 54,AGEYR
2011,MO,Missouri,25 - 34,AGEYR
2011,MO,Missouri,65 or older,AGEYR
2013,MO,Missouri,65 or older,AGEYR
2014,MO,Missouri,18 - 24,AGEYR
2014,MO,Missouri,25 - 34,AGEYR
2013,MO,Missouri,55 - 64,AGEYR
2017,MO,Missouri,35 - 44,AGEYR
2017,MO,Missouri,18 - 24,AGEYR
2013,MO,Missouri,45 - 54,AGEYR
2012,MO,Missouri,65 or older,AGEYR
2019,MO,Missouri,18 - 24,AGEYR
2019,MO,Missouri,55 - 64,AGEYR
2019,MO,Missouri,45 - 54,AGEYR
2019,MO,Missouri,35 - 44,AGEYR
2012,MO,Missouri,55 - 64,AGEYR
2014,MO,Missouri,65 or older,AGEYR
2019,MO,Missouri,25 - 34,AGEYR
2019,MO,Missouri,65 or older,AGEYR
2015,MO,Missouri,18 - 24,AGEYR
2011,MO,Missouri,18 - 24,AGEYR
2014,MO,Missouri,45 - 54,AGEYR
2014,MO,Missouri,55 - 64,AGEYR
2015,MO,Missouri,55 - 64,AGEYR
2012,MO,Missouri,18 - 24,AGEYR
2012,MO,Missouri,25 - 34,AGEYR
2011,MO,Missouri,55 - 64,AGEYR
2011,MO,Missouri,45 - 54,AGEYR
2015,MO,Missouri,35 - 44,AGEYR
2013,MO,Missouri,18 - 24,AGEYR
2013,MO,Missouri,25 - 34,AGEYR
2013,MO,Missouri,35 - 44,AGEYR
2015,MO,Missouri,65 or older,AGEYR
2014,MO,Missouri,35 - 44,AGEYR
2011,MO,Missouri,35 - 44,AGEYR
2015,MO,Missouri,25 - 34,AGEYR
2016,MO,Missouri,25 - 34,AGEYR
2016,MO,Missouri,45 - 54,AGEYR
2016,MO,Missouri,35 - 44,AGEYR
2016,MO,Missouri,65 or older,AGEYR
2016,MO,Missouri,18 - 24,AGEYR
2016,MO,Missouri,55 - 64,AGEYR
2021,MO,Missouri,35 - 44,AGEYR
2021,MO,Missouri,45 - 54,AGEYR
2021,MO,Missouri,18 - 24,AGEYR
2021,MO,Missouri,55 - 64,AGEYR
2021,MO,Missouri,25 - 34,AGEYR
2021,MO,Missouri,65 or older,AGEYR
2022,MO,Missouri,45 - 54,AGEYR
2022,MO,Missouri,35 - 44,AGEYR
2022,MO,Missouri,18 - 24,AGEYR
2022,MO,Missouri,55 - 64,AGEYR
2022,MO,Missouri,25 - 34,AGEYR
2022,MO,Missouri,65 or older,AGEYR
2020,MT,Montana,65 or older,AGEYR
2018,MT,Montana,65 or older,AGEYR
2018,MT,Montana,18 - 24,AGEYR
2018,MT,Montana,45 - 54,AGEYR
2018,MT,Montana,35 - 44,AGEYR
2018,MT,Montana,55 - 64,AGEYR
2018,MT,Montana,25 - 34,AGEYR
2020,MT,Montana,18 - 24,AGEYR
2020,MT,Montana,45 - 54,AGEYR
2020,MT,Montana,35 - 44,AGEYR
2020,MT,Montana,55 - 64,AGEYR
2020,MT,Montana,25 - 34,AGEYR
2017,MT,Montana,35 - 44,AGEYR
2017,MT,Montana,55 - 64,AGEYR
2017,MT,Montana,25 - 34,AGEYR
2017,MT,Montana,45 - 54,AGEYR
2015,MT,Montana,18 - 24,AGEYR
2011,MT,Montana,55 - 64,AGEYR
2013,MT,Montana,65 or older,AGEYR
2013,MT,Montana,18 - 24,AGEYR
2014,MT,Montana,35 - 44,AGEYR
2011,MT,Montana,25 - 34,AGEYR
2017,MT,Montana,65 or older,AGEYR
2014,MT,Montana,45 - 54,AGEYR
2017,MT,Montana,18 - 24,AGEYR
2019,MT,Montana,18 - 24,AGEYR
2019,MT,Montana,55 - 64,AGEYR
2019,MT,Montana,45 - 54,AGEYR
2019,MT,Montana,65 or older,AGEYR
2012,MT,Montana,65 or older,AGEYR
2011,MT,Montana,45 - 54,AGEYR
2019,MT,Montana,35 - 44,AGEYR
2015,MT,Montana,55 - 64,AGEYR
2014,MT,Montana,55 - 64,AGEYR
2019,MT,Montana,25 - 34,AGEYR
2015,MT,Montana,45 - 54,AGEYR
2014,MT,Montana,65 or older,AGEYR
2012,MT,Montana,18 - 24,AGEYR
2015,MT,Montana,65 or older,AGEYR
2014,MT,Montana,25 - 34,AGEYR
2012,MT,Montana,25 - 34,AGEYR
2014,MT,Montana,18 - 24,AGEYR
2015,MT,Montana,35 - 44,AGEYR
2013,MT,Montana,25 - 34,AGEYR
2011,MT,Montana,35 - 44,AGEYR
2011,MT,Montana,65 or older,AGEYR
2012,MT,Montana,55 - 64,AGEYR
2015,MT,Montana,25 - 34,AGEYR
2013,MT,Montana,55 - 64,AGEYR
2013,MT,Montana,45 - 54,AGEYR
2012,MT,Montana,45 - 54,AGEYR
2012,MT,Montana,35 - 44,AGEYR
2013,MT,Montana,35 - 44,AGEYR
2011,MT,Montana,18 - 24,AGEYR
2016,MT,Montana,45 - 54,AGEYR
2016,MT,Montana,18 - 24,AGEYR
2016,MT,Montana,35 - 44,AGEYR
2016,MT,Montana,65 or older,AGEYR
2016,MT,Montana,55 - 64,AGEYR
2016,MT,Montana,25 - 34,AGEYR
2021,MT,Montana,25 - 34,AGEYR
2021,MT,Montana,18 - 24,AGEYR
2021,MT,Montana,65 or older,AGEYR
2021,MT,Montana,55 - 64,AGEYR
2021,MT,Montana,35 - 44,AGEYR
2021,MT,Montana,45 - 54,AGEYR
2022,MT,Montana,35 - 44,AGEYR
2022,MT,Montana,55 - 64,AGEYR
2022,MT,Montana,45 - 54,AGEYR
2022,MT,Montana,18 - 24,AGEYR
2022,MT,Montana,65 or older,AGEYR
2022,MT,Montana,25 - 34,AGEYR
2013,US,National,65 or older,AGEYR
2015,US,National,65 or older,AGEYR
2012,US,National,55 - 64,AGEYR
2015,US,National,18 - 24,AGEYR
2011,US,National,65 or older,AGEYR
2018,US,National,45 - 54,AGEYR
2015,US,National,55 - 64,AGEYR
2014,US,National,18 - 24,AGEYR
2013,US,National,35 - 44,AGEYR
2018,US,National,35 - 44,AGEYR
2018,US,National,18 - 24,AGEYR
2013,US,National,18 - 24,AGEYR
2012,US,National,65 or older,AGEYR
2012,US,National,18 - 24,AGEYR
2018,US,National,25 - 34,AGEYR
2018,US,National,65 or older,AGEYR
2022,US,National,55 - 64,AGEYR
2018,US,National,55 - 64,AGEYR
2020,US,National,45 - 54,AGEYR
2011,US,National,45 - 54,AGEYR
2022,US,National,45 - 54,AGEYR
2014,US,National,65 or older,AGEYR
2020,US,National,35 - 44,AGEYR
2020,US,National,18 - 24,AGEYR
2020,US,National,25 - 34,AGEYR
2020,US,National,65 or older,AGEYR
2014,US,National,45 - 54,AGEYR
2020,US,National,55 - 64,AGEYR
2012,US,National,45 - 54,AGEYR
2013,US,National,45 - 54,AGEYR
2013,US,National,25 - 34,AGEYR
2011,US,National,18 - 24,AGEYR
2017,US,National,45 - 54,AGEYR
2015,US,National,45 - 54,AGEYR
2014,US,National,55 - 64,AGEYR
2017,US,National,25 - 34,AGEYR
2011,US,National,55 - 64,AGEYR
2017,US,National,55 - 64,AGEYR
2012,US,National,35 - 44,AGEYR
2015,US,National,35 - 44,AGEYR
2013,US,National,55 - 64,AGEYR
2012,US,National,25 - 34,AGEYR
2014,US,National,25 - 34,AGEYR
2011,US,National,35 - 44,AGEYR
2011,US,National,25 - 34,AGEYR
2014,US,National,35 - 44,AGEYR
2015,US,National,25 - 34,AGEYR
2017,US,National,18 - 24,AGEYR
2017,US,National,35 - 44,AGEYR
2017,US,National,65 or older,AGEYR
2019,US,National,45 - 54,AGEYR
2019,US,National,35 - 44,AGEYR
2019,US,National,65 or older,AGEYR
2019,US,National,18 - 24,AGEYR
2019,US,National,55 - 64,AGEYR
2019,US,National,25 - 34,AGEYR
2016,US,National,55 - 64,AGEYR
2016,US,National,65 or older,AGEYR
2016,US,National,45 - 54,AGEYR
2016,US,National,35 - 44,AGEYR
2016,US,National,25 - 34,AGEYR
2016,US,National,18 - 24,AGEYR
2021,US,National,55 - 64,AGEYR
2021,US,National,65 or older,AGEYR
2021,US,National,25 - 34,AGEYR
2021,US,National,18 - 24,AGEYR
2021,US,National,35 - 44,AGEYR
2021,US,National,45 - 54,AGEYR
2022,US,National,25 - 34,AGEYR
2022,US,National,18 - 24,AGEYR
2022,US,National,35 - 44,AGEYR
2022,US,National,65 or older,AGEYR
2018,NE,Nebraska,45 - 54,AGEYR
2018,NE,Nebraska,18 - 24,AGEYR
2018,NE,Nebraska,55 - 64,AGEYR
2018,NE,Nebraska,25 - 34,AGEYR
2018,NE,Nebraska,65 or older,AGEYR
2018,NE,Nebraska,35 - 44,AGEYR
2020,NE,Nebraska,45 - 54,AGEYR
2020,NE,Nebraska,18 - 24,AGEYR
2020,NE,Nebraska,55 - 64,AGEYR
2020,NE,Nebraska,25 - 34,AGEYR
2020,NE,Nebraska,65 or older,AGEYR
2020,NE,Nebraska,35 - 44,AGEYR
2017,NE,Nebraska,18 - 24,AGEYR
2017,NE,Nebraska,65 or older,AGEYR
2017,NE,Nebraska,45 - 54,AGEYR
2014,NE,Nebraska,45 - 54,AGEYR
2015,NE,Nebraska,45 - 54,AGEYR
2015,NE,Nebraska,18 - 24,AGEYR
2014,NE,Nebraska,55 - 64,AGEYR
2011,NE,Nebraska,35 - 44,AGEYR
2015,NE,Nebraska,35 - 44,AGEYR
2014,NE,Nebraska,35 - 44,AGEYR
2012,NE,Nebraska,55 - 64,AGEYR
2011,NE,Nebraska,55 - 64,AGEYR
2017,NE,Nebraska,35 - 44,AGEYR
2017,NE,Nebraska,55 - 64,AGEYR
2017,NE,Nebraska,25 - 34,AGEYR
2012,NE,Nebraska,65 or older,AGEYR
2011,NE,Nebraska,25 - 34,AGEYR
2019,NE,Nebraska,25 - 34,AGEYR
2014,NE,Nebraska,65 or older,AGEYR
2019,NE,Nebraska,65 or older,AGEYR
2019,NE,Nebraska,55 - 64,AGEYR
2011,NE,Nebraska,65 or older,AGEYR
2019,NE,Nebraska,45 - 54,AGEYR
2019,NE,Nebraska,18 - 24,AGEYR
2013,NE,Nebraska,25 - 34,AGEYR
2012,NE,Nebraska,35 - 44,AGEYR
2019,NE,Nebraska,35 - 44,AGEYR
2013,NE,Nebraska,65 or older,AGEYR
2013,NE,Nebraska,18 - 24,AGEYR
2012,NE,Nebraska,45 - 54,AGEYR
2014,NE,Nebraska,25 - 34,AGEYR
2012,NE,Nebraska,18 - 24,AGEYR
2012,NE,Nebraska,25 - 34,AGEYR
2013,NE,Nebraska,55 - 64,AGEYR
2013,NE,Nebraska,45 - 54,AGEYR
2015,NE,Nebraska,25 - 34,AGEYR
2015,NE,Nebraska,55 - 64,AGEYR
2011,NE,Nebraska,45 - 54,AGEYR
2015,NE,Nebraska,65 or older,AGEYR
2014,NE,Nebraska,18 - 24,AGEYR
2011,NE,Nebraska,18 - 24,AGEYR
2013,NE,Nebraska,35 - 44,AGEYR
2016,NE,Nebraska,45 - 54,AGEYR
2016,NE,Nebraska,65 or older,AGEYR
2016,NE,Nebraska,35 - 44,AGEYR
2016,NE,Nebraska,55 - 64,AGEYR
2016,NE,Nebraska,18 - 24,AGEYR
2016,NE,Nebraska,25 - 34,AGEYR
2021,NE,Nebraska,35 - 44,AGEYR
2021,NE,Nebraska,18 - 24,AGEYR
2021,NE,Nebraska,65 or older,AGEYR
2021,NE,Nebraska,25 - 34,AGEYR
2021,NE,Nebraska,55 - 64,AGEYR
2021,NE,Nebraska,45 - 54,AGEYR
2022,NE,Nebraska,35 - 44,AGEYR
2022,NE,Nebraska,55 - 64,AGEYR
2022,NE,Nebraska,45 - 54,AGEYR
2022,NE,Nebraska,25 - 34,AGEYR
2022,NE,Nebraska,65 or older,AGEYR
2022,NE,Nebraska,18 - 24,AGEYR
2018,NV,Nevada,65 or older,AGEYR
2018,NV,Nevada,25 - 34,AGEYR
2018,NV,Nevada,55 - 64,AGEYR
2018,NV,Nevada,18 - 24,AGEYR
2018,NV,Nevada,45 - 54,AGEYR
2018,NV,Nevada,35 - 44,AGEYR
2020,NV,Nevada,65 or older,AGEYR
2020,NV,Nevada,25 - 34,AGEYR
2020,NV,Nevada,55 - 64,AGEYR
2020,NV,Nevada,18 - 24,AGEYR
2020,NV,Nevada,45 - 54,AGEYR
2020,NV,Nevada,35 - 44,AGEYR
2017,NV,Nevada,35 - 44,AGEYR
2017,NV,Nevada,65 or older,AGEYR
2017,NV,Nevada,18 - 24,AGEYR
2017,NV,Nevada,55 - 64,AGEYR
2014,NV,Nevada,65 or older,AGEYR
2014,NV,Nevada,35 - 44,AGEYR
2017,NV,Nevada,25 - 34,AGEYR
2011,NV,Nevada,45 - 54,AGEYR
2015,NV,Nevada,25 - 34,AGEYR
2017,NV,Nevada,45 - 54,AGEYR
2015,NV,Nevada,65 or older,AGEYR
2015,NV,Nevada,45 - 54,AGEYR
2019,NV,Nevada,45 - 54,AGEYR
2011,NV,Nevada,55 - 64,AGEYR
2015,NV,Nevada,18 - 24,AGEYR
2019,NV,Nevada,55 - 64,AGEYR
2014,NV,Nevada,18 - 24,AGEYR
2012,NV,Nevada,45 - 54,AGEYR
2019,NV,Nevada,18 - 24,AGEYR
2019,NV,Nevada,65 or older,AGEYR
2015,NV,Nevada,55 - 64,AGEYR
2019,NV,Nevada,35 - 44,AGEYR
2019,NV,Nevada,25 - 34,AGEYR
2012,NV,Nevada,18 - 24,AGEYR
2012,NV,Nevada,25 - 34,AGEYR
2012,NV,Nevada,35 - 44,AGEYR
2011,NV,Nevada,65 or older,AGEYR
2013,NV,Nevada,45 - 54,AGEYR
2014,NV,Nevada,45 - 54,AGEYR
2013,NV,Nevada,65 or older,AGEYR
2013,NV,Nevada,25 - 34,AGEYR
2011,NV,Nevada,35 - 44,AGEYR
2011,NV,Nevada,18 - 24,AGEYR
2014,NV,Nevada,25 - 34,AGEYR
2013,NV,Nevada,35 - 44,AGEYR
2011,NV,Nevada,25 - 34,AGEYR
2012,NV,Nevada,55 - 64,AGEYR
2012,NV,Nevada,65 or older,AGEYR
2013,NV,Nevada,18 - 24,AGEYR
2013,NV,Nevada,55 - 64,AGEYR
2014,NV,Nevada,55 - 64,AGEYR
2015,NV,Nevada,35 - 44,AGEYR
2016,NV,Nevada,18 - 24,AGEYR
2016,NV,Nevada,55 - 64,AGEYR
2016,NV,Nevada,65 or older,AGEYR
2016,NV,Nevada,25 - 34,AGEYR
2016,NV,Nevada,35 - 44,AGEYR
2016,NV,Nevada,45 - 54,AGEYR
2021,NV,Nevada,55 - 64,AGEYR
2021,NV,Nevada,65 or older,AGEYR
2021,NV,Nevada,18 - 24,AGEYR
2021,NV,Nevada,25 - 34,AGEYR
2021,NV,Nevada,45 - 54,AGEYR
2021,NV,Nevada,35 - 44,AGEYR
2022,NV,Nevada,45 - 54,AGEYR
2022,NV,Nevada,25 - 34,AGEYR
2022,NV,Nevada,65 or older,AGEYR
2022,NV,Nevada,35 - 44,AGEYR
2022,NV,Nevada,55 - 64,AGEYR
2022,NV,Nevada,18 - 24,AGEYR
2018,NH,New Hampshire,18 - 24,AGEYR
2018,NH,New Hampshire,65 or older,AGEYR
2018,NH,New Hampshire,25 - 34,AGEYR
2018,NH,New Hampshire,55 - 64,AGEYR
2018,NH,New Hampshire,35 - 44,AGEYR
2018,NH,New Hampshire,45 - 54,AGEYR
2020,NH,New Hampshire,18 - 24,AGEYR
2016,NH,New Hampshire,45 - 54,AGEYR
2020,NH,New Hampshire,65 or older,AGEYR
2020,NH,New Hampshire,25 - 34,AGEYR
2020,NH,New Hampshire,55 - 64,AGEYR
2020,NH,New Hampshire,35 - 44,AGEYR
2020,NH,New Hampshire,45 - 54,AGEYR
2013,NH,New Hampshire,65 or older,AGEYR
2017,NH,New Hampshire,35 - 44,AGEYR
2017,NH,New Hampshire,25 - 34,AGEYR
2017,NH,New Hampshire,65 or older,AGEYR
2017,NH,New Hampshire,18 - 24,AGEYR
2014,NH,New Hampshire,45 - 54,AGEYR
2013,NH,New Hampshire,45 - 54,AGEYR
2013,NH,New Hampshire,25 - 34,AGEYR
2014,NH,New Hampshire,65 or older,AGEYR
2015,NH,New Hampshire,25 - 34,AGEYR
2012,NH,New Hampshire,35 - 44,AGEYR
2012,NH,New Hampshire,65 or older,AGEYR
2015,NH,New Hampshire,45 - 54,AGEYR
2017,NH,New Hampshire,55 - 64,AGEYR
2015,NH,New Hampshire,35 - 44,AGEYR
2017,NH,New Hampshire,45 - 54,AGEYR
2012,NH,New Hampshire,45 - 54,AGEYR
2019,NH,New Hampshire,45 - 54,AGEYR
2012,NH,New Hampshire,25 - 34,AGEYR
2012,NH,New Hampshire,55 - 64,AGEYR
2019,NH,New Hampshire,18 - 24,AGEYR
2014,NH,New Hampshire,35 - 44,AGEYR
2011,NH,New Hampshire,25 - 34,AGEYR
2019,NH,New Hampshire,55 - 64,AGEYR
2014,NH,New Hampshire,25 - 34,AGEYR
2019,NH,New Hampshire,65 or older,AGEYR
2011,NH,New Hampshire,55 - 64,AGEYR
2019,NH,New Hampshire,35 - 44,AGEYR
2019,NH,New Hampshire,25 - 34,AGEYR
2015,NH,New Hampshire,18 - 24,AGEYR
2013,NH,New Hampshire,18 - 24,AGEYR
2013,NH,New Hampshire,35 - 44,AGEYR
2011,NH,New Hampshire,45 - 54,AGEYR
2015,NH,New Hampshire,55 - 64,AGEYR
2014,NH,New Hampshire,55 - 64,AGEYR
2014,NH,New Hampshire,18 - 24,AGEYR
2013,NH,New Hampshire,55 - 64,AGEYR
2015,NH,New Hampshire,65 or older,AGEYR
2011,NH,New Hampshire,18 - 24,AGEYR
2012,NH,New Hampshire,18 - 24,AGEYR
2011,NH,New Hampshire,35 - 44,AGEYR
2011,NH,New Hampshire,65 or older,AGEYR
2016,NH,New Hampshire,55 - 64,AGEYR
2016,NH,New Hampshire,65 or older,AGEYR
2016,NH,New Hampshire,25 - 34,AGEYR
2016,NH,New Hampshire,35 - 44,AGEYR
2016,NH,New Hampshire,18 - 24,AGEYR
2021,NH,New Hampshire,65 or older,AGEYR
2021,NH,New Hampshire,35 - 44,AGEYR
2021,NH,New Hampshire,45 - 54,AGEYR
2021,NH,New Hampshire,18 - 24,AGEYR
2021,NH,New Hampshire,55 - 64,AGEYR
2021,NH,New Hampshire,25 - 34,AGEYR
2022,NH,New Hampshire,18 - 24,AGEYR
2022,NH,New Hampshire,25 - 34,AGEYR
2022,NH,New Hampshire,45 - 54,AGEYR
2022,NH,New Hampshire,35 - 44,AGEYR
2022,NH,New Hampshire,55 - 64,AGEYR
2022,NH,New Hampshire,65 or older,AGEYR
2018,NJ,New Jersey,45 - 54,AGEYR
2018,NJ,New Jersey,18 - 24,AGEYR
2018,NJ,New Jersey,65 or older,AGEYR
2018,NJ,New Jersey,55 - 64,AGEYR
2018,NJ,New Jersey,25 - 34,AGEYR
2018,NJ,New Jersey,35 - 44,AGEYR
2020,NJ,New Jersey,45 - 54,AGEYR
2020,NJ,New Jersey,18 - 24,AGEYR
2020,NJ,New Jersey,65 or older,AGEYR
2020,NJ,New Jersey,55 - 64,AGEYR
2016,NJ,New Jersey,35 - 44,AGEYR
2020,NJ,New Jersey,25 - 34,AGEYR
2020,NJ,New Jersey,35 - 44,AGEYR
2017,NJ,New Jersey,55 - 64,AGEYR
2017,NJ,New Jersey,18 - 24,AGEYR
2017,NJ,New Jersey,65 or older,AGEYR
2017,NJ,New Jersey,45 - 54,AGEYR
2017,NJ,New Jersey,25 - 34,AGEYR
2013,NJ,New Jersey,65 or older,AGEYR
2012,NJ,New Jersey,55 - 64,AGEYR
2011,NJ,New Jersey,45 - 54,AGEYR
2017,NJ,New Jersey,35 - 44,AGEYR
2014,NJ,New Jersey,18 - 24,AGEYR
2015,NJ,New Jersey,35 - 44,AGEYR
2015,NJ,New Jersey,65 or older,AGEYR
2013,NJ,New Jersey,18 - 24,AGEYR
2012,NJ,New Jersey,25 - 34,AGEYR
2015,NJ,New Jersey,25 - 34,AGEYR
2011,NJ,New Jersey,25 - 34,AGEYR
2012,NJ,New Jersey,35 - 44,AGEYR
2011,NJ,New Jersey,55 - 64,AGEYR
2014,NJ,New Jersey,45 - 54,AGEYR
2013,NJ,New Jersey,55 - 64,AGEYR
2013,NJ,New Jersey,35 - 44,AGEYR
2014,NJ,New Jersey,25 - 34,AGEYR
2011,NJ,New Jersey,18 - 24,AGEYR
2013,NJ,New Jersey,45 - 54,AGEYR
2011,NJ,New Jersey,65 or older,AGEYR
2012,NJ,New Jersey,18 - 24,AGEYR
2015,NJ,New Jersey,55 - 64,AGEYR
2012,NJ,New Jersey,65 or older,AGEYR
2011,NJ,New Jersey,35 - 44,AGEYR
2012,NJ,New Jersey,45 - 54,AGEYR
2015,NJ,New Jersey,45 - 54,AGEYR
2014,NJ,New Jersey,35 - 44,AGEYR
2015,NJ,New Jersey,18 - 24,AGEYR
2014,NJ,New Jersey,65 or older,AGEYR
2014,NJ,New Jersey,55 - 64,AGEYR
2013,NJ,New Jersey,25 - 34,AGEYR
2016,NJ,New Jersey,18 - 24,AGEYR
2016,NJ,New Jersey,55 - 64,AGEYR
2016,NJ,New Jersey,45 - 54,AGEYR
2016,NJ,New Jersey,25 - 34,AGEYR
2016,NJ,New Jersey,65 or older,AGEYR
2021,NJ,New Jersey,18 - 24,AGEYR
2021,NJ,New Jersey,45 - 54,AGEYR
2021,NJ,New Jersey,55 - 64,AGEYR
2021,NJ,New Jersey,65 or older,AGEYR
2021,NJ,New Jersey,25 - 34,AGEYR
2021,NJ,New Jersey,35 - 44,AGEYR
2022,NJ,New Jersey,35 - 44,AGEYR
2022,NJ,New Jersey,55 - 64,AGEYR
2022,NJ,New Jersey,18 - 24,AGEYR
2022,NJ,New Jersey,45 - 54,AGEYR
2022,NJ,New Jersey,25 - 34,AGEYR
2022,NJ,New Jersey,65 or older,AGEYR
2018,NM,New Mexico,25 - 34,AGEYR
2018,NM,New Mexico,65 or older,AGEYR
2018,NM,New Mexico,55 - 64,AGEYR
2018,NM,New Mexico,45 - 54,AGEYR
2018,NM,New Mexico,18 - 24,AGEYR
2018,NM,New Mexico,35 - 44,AGEYR
2020,NM,New Mexico,25 - 34,AGEYR
2020,NM,New Mexico,65 or older,AGEYR
2016,NM,New Mexico,65 or older,AGEYR
2020,NM,New Mexico,55 - 64,AGEYR
2016,NM,New Mexico,25 - 34,AGEYR
2020,NM,New Mexico,45 - 54,AGEYR
2020,NM,New Mexico,18 - 24,AGEYR
2020,NM,New Mexico,35 - 44,AGEYR
2017,NM,New Mexico,18 - 24,AGEYR
2017,NM,New Mexico,55 - 64,AGEYR
2017,NM,New Mexico,45 - 54,AGEYR
2017,NM,New Mexico,25 - 34,AGEYR
2017,NM,New Mexico,35 - 44,AGEYR
2014,NM,New Mexico,45 - 54,AGEYR
2011,NM,New Mexico,55 - 64,AGEYR
2011,NM,New Mexico,18 - 24,AGEYR
2012,NM,New Mexico,35 - 44,AGEYR
2012,NM,New Mexico,25 - 34,AGEYR
2017,NM,New Mexico,65 or older,AGEYR
2015,NM,New Mexico,65 or older,AGEYR
2019,NM,New Mexico,25 - 34,AGEYR
2019,NM,New Mexico,65 or older,AGEYR
2012,NM,New Mexico,45 - 54,AGEYR
2014,NM,New Mexico,25 - 34,AGEYR
2019,NM,New Mexico,55 - 64,AGEYR
2015,NM,New Mexico,55 - 64,AGEYR
2019,NM,New Mexico,45 - 54,AGEYR
2011,NM,New Mexico,45 - 54,AGEYR
2019,NM,New Mexico,35 - 44,AGEYR
2019,NM,New Mexico,18 - 24,AGEYR
2014,NM,New Mexico,18 - 24,AGEYR
2012,NM,New Mexico,65 or older,AGEYR
2011,NM,New Mexico,65 or older,AGEYR
2011,NM,New Mexico,25 - 34,AGEYR
2015,NM,New Mexico,35 - 44,AGEYR
2012,NM,New Mexico,55 - 64,AGEYR
2013,NM,New Mexico,45 - 54,AGEYR
2013,NM,New Mexico,55 - 64,AGEYR
2013,NM,New Mexico,35 - 44,AGEYR
2015,NM,New Mexico,18 - 24,AGEYR
2011,NM,New Mexico,35 - 44,AGEYR
2014,NM,New Mexico,35 - 44,AGEYR
2015,NM,New Mexico,25 - 34,AGEYR
2014,NM,New Mexico,65 or older,AGEYR
2015,NM,New Mexico,45 - 54,AGEYR
2012,NM,New Mexico,18 - 24,AGEYR
